created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 06:54:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,181,86,ohpianrupenye,112,258,,"[{'text': 'DeltaVariant', 'indices': [87, 100]}]",,"Kuala Lumpur City, Kuala Lumpu"
Sat Jun 19 06:55:09 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,en,,,eNCA,2773500,868,,,,South Africa
Sat Jun 19 06:55:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,5,3,morr_GB,262,365,,[],,
Sat Jun 19 06:55:15 +0000 2021,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>",,,,en,0,1,CoronaUpdateBot,1268,2,,"[{'text': 'COVID19', 'indices': [97, 105]}, {'text': 'eNCA', 'indices': [206, 211]}, {'text': 'DStv403', 'indices': [215, 223]}]",,
Sat Jun 19 06:55:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,296,41,srikantasingh,544,1068,,"[{'text': 'coronavirus', 'indices': [14, 26]}]",,
Sat Jun 19 06:55:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,FrenchSuriRumah,813,357,,,,"Clermont-Ferrand, France"
Sat Jun 19 06:55:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,212,174,sambolton007,986,2582,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,"Geneva, Switzerland"
Sat Jun 19 06:55:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,10,7,Seeker1Freedom,945,1376,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,
Sat Jun 19 06:56:04 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,170,57,elainecoulson58,1736,1643,,[],,Anwick Lincolnshire UK
Sat Jun 19 06:56:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,4,ArtemArt6,10,592,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,
Sat Jun 19 06:56:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,570,32,Catherine3123,841,1775,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,
Sat Jun 19 06:56:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,137,118,Faypumping,4570,5024,,"[{'text': 'COVID19', 'indices': [107, 115]}, {'text': 'Africa', 'indices': [125, 132]}]",,Cave Soliloq 
Sat Jun 19 06:56:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,75,52,NewBigJay,1615,1126,,"[{'text': 'coronavirus', 'indices': [37, 49]}]",,Johannesburg
Sat Jun 19 06:56:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,2,2,madridvk,1493,3841,,"[{'text': 'COVID19', 'indices': [97, 105]}, {'text': 'eNCA', 'indices': [206, 211]}, {'text': 'DStv403', 'indices': [215, 223]}]",,"Madrid, Comunidad de Madrid"
Sat Jun 19 06:56:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,611,402,RedZodiac15,99,444,,[],,
Sat Jun 19 06:57:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,116,27,AleColarizi,2256,1580,,"[{'text': 'COVID19', 'indices': [26, 34]}, {'text': 'Taiwan', 'indices': [138, 145]}]",,Italy/China
Sat Jun 19 06:57:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,151,34,nodoli____,465,485,,,,"Cape Town, South Africa"
Sat Jun 19 06:57:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,808,843,fleinsafe,2,21,,,,
Sat Jun 19 06:57:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,AzadNcalane,302,225,,,,"Kwa-Mashu, South Africa"
Sat Jun 19 06:57:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,13,8,PaperChaser_M,1491,501,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,"Pretoria, South Africa"
Sat Jun 19 06:57:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,henryshaykins,4413,778,,,,"Entebbe, Uganda"
Sat Jun 19 06:57:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1836,1018,profcrispi,414,507,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'vaccines', 'indices': [81, 90]}, {'text': 'Delta', 'indices': [145, 151]}, {'text': 'variant', 'indices': [163, 171]}]",,"Trieste, Friuli-Venezia Giulia"
Sat Jun 19 06:57:30 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,809,844,twbtwb,1495,4960,,,,"Kurilpa (Brisbane), Australia"
Sat Jun 19 06:57:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 06:57:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 06:57:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 06:57:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,5,4W4Byt0DUqxcBKF,6,709,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,
Sat Jun 19 06:57:45 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",,,,en,0,1,viralvideovlogs,6861,4581,,"[{'text': 'VACCINE', 'indices': [159, 167]}, {'text': 'VACCINEPUNE', 'indices': [168, 180]}, {'text': 'COWIN', 'indices': [181, 187]}, {'text': 'COVID19', 'indices': [188, 196]}, {'text': 'PUNE', 'indices': [197, 202]}]",,കേരളം
Sat Jun 19 06:57:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,811,846,signaldozer,55,517,,,,"she / her , minor :p"
Sat Jun 19 06:58:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,11,10,spiritgunpickle,160,598,,[],,like the whistling pot
Sat Jun 19 06:58:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 06:58:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,152,35,uShozi,1334,349,,,,
Sat Jun 19 06:58:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,everybodyisyou,0,13,,,,On an Island
Sat Jun 19 06:58:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,3,3,dmadishayah,18185,8858,,"[{'text': 'COVID19', 'indices': [97, 105]}, {'text': 'eNCA', 'indices': [206, 211]}, {'text': 'DStv403', 'indices': [215, 223]}]",,South Africa
Sat Jun 19 06:58:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,3,4,k_mahlare,2188,1260,,"[{'text': 'COVID19', 'indices': [97, 105]}, {'text': 'eNCA', 'indices': [206, 211]}, {'text': 'DStv403', 'indices': [215, 223]}]",,"Pretoria, South Africa"
Sat Jun 19 06:59:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,0,1,3zanW3r,187,222,,[],,USA
Sat Jun 19 06:59:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,Im_too_mello,862,1356,,,,"Alberton, South Africa"
Sat Jun 19 06:59:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,kuboyame,137,112,,,,"Roodepoort, South Africa"
Sat Jun 19 06:59:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,uShozi,1334,349,,,,
Sat Jun 19 06:59:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,asia_ilse,2538,432,,,,Kampala - Philadelphia
Sat Jun 19 06:59:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,B_Ebenso,624,1376,,,,University of Leeds
Sat Jun 19 06:59:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,5,Rs__Ray,2417,2505,,"[{'text': 'COVID19', 'indices': [97, 105]}, {'text': 'eNCA', 'indices': [206, 211]}, {'text': 'DStv403', 'indices': [215, 223]}]",, 
Sat Jun 19 06:59:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1680,1172,Msun72221,256,2023,,"[{'text': 'COVID19', 'indices': [6, 14]}]",,
Sat Jun 19 06:59:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1037,602,Ncebie,300,300,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,
Sat Jun 19 06:59:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,2,GiocatriceP,41,231,,"[{'text': 'VACCINE', 'indices': [159, 167]}, {'text': 'VACCINEPUNE', 'indices': [168, 180]}, {'text': 'COWIN', 'indices': [181, 187]}, {'text': 'COVID19', 'indices': [188, 196]}, {'text': 'PUNE', 'indices': [197, 202]}]",,
Sat Jun 19 06:59:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,Kihika4,772,582,,,,
Sat Jun 19 07:00:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,113,83,serene_yemanja,587,2605,,[],,"Cape Town, South Africa"
Sat Jun 19 07:00:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,6,FloMangwaya,428,521,,[],,Chivhu-Zimbabwe
Sat Jun 19 07:00:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,83,26,jeet_2015,42,162,,"[{'text': 'COVID19', 'indices': [108, 116]}, {'text': 'COVIDVaccination', 'indices': [175, 192]}, {'text': 'IndiaFightsCorona', 'indices': [255, 273]}]",,London
Sat Jun 19 07:00:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,37,38,SandraLhoteFer,777,969,,"[{'text': 'COVID19', 'indices': [12, 20]}, {'text': 'VaccinEquity', 'indices': [271, 284]}]",,"Paris, France"
Sat Jun 19 07:00:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1038,603,Tmwakesi,369,605,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Mombasa, Kenya"
Sat Jun 19 07:00:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,1,EamonReilly_com,1841,1839,,,,Ireland
Sat Jun 19 07:00:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,500,300,Stephanie_Lineb,145,587,,"[{'text': 'Masks', 'indices': [198, 204]}, {'text': 'Covid19', 'indices': [205, 213]}, {'text': 'Myocarditis', 'indices': [214, 226]}, {'text': 'DrHodkinson', 'indices': [227, 239]}, {'text': 'DelBigtree', 'indices': [240, 251]}]",,
Sat Jun 19 07:00:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,812,848,701fc,592,231,,,,s/her.18+
Sat Jun 19 07:00:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,14,8,Livingstone_S,20976,3135,,"[{'text': 'COVID19', 'indices': [30, 38]}]",,London UK
Sat Jun 19 07:00:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:00:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,15,9,digitalmaverick,16351,13279,,"[{'text': 'COVID19', 'indices': [30, 38]}]",,Alexandria #drewisinegypt
Sat Jun 19 07:00:48 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,en,,,robinsnewswire,23791,16890,,,,RT's Are FYI Purposes Only
Sat Jun 19 07:00:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,BBCarlill,159,132,,,,Melbourne
Sat Jun 19 07:01:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,20527,2243,eilen61344445,619,388,,"[{'text': 'PassTheMic', 'indices': [16, 27]}, {'text': 'COVID19', 'indices': [162, 170]}, {'text': 'oneworld', 'indices': [265, 274]}]",,
Sat Jun 19 07:01:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,2,2,LizzNetwork,777,247,,[],,"Nairobi, Kenya"
Sat Jun 19 07:01:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,813,849,hourlybtsmile,11000,38,,,,turn on 🔔! 3 admins
Sat Jun 19 07:01:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,11,10,hudhud46,110,21,,"[{'text': 'COVID19', 'indices': [67, 75]}, {'text': 'Israel', 'indices': [90, 97]}]",,
Sat Jun 19 07:01:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,11,11,wuji_mp3,491,648,,[],,
Sat Jun 19 07:01:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1145,364,Ssimms777,4830,5148,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,"Mississippi, USA"
Sat Jun 19 07:01:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,815,851,tyongpink,126,215,,,,she/her | 24
Sat Jun 19 07:02:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,155,36,AustinXluv,536,440,,,,
Sat Jun 19 07:02:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,155,37,foyin_og,5396,80,,,,🇳🇬 in Johannesburg
Sat Jun 19 07:02:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,815,852,lunarkoobi,56,252,,,,uae | uk
Sat Jun 19 07:02:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,817,853,glosssinterlude,166,318,,,,bbh only
Sat Jun 19 07:02:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,817,854,recklessdragons,750,276,,,,she/her
Sat Jun 19 07:02:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,817,854,francesguevara,296,1614,,,,
Sat Jun 19 07:02:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,3,southmapr,1056,708,,[],,Norwich
Sat Jun 19 07:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,t0nyyates,16884,941,,,,London
Sat Jun 19 07:02:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1,1,yolopalisson_,4817,1092,,,,Quahog
Sat Jun 19 07:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:02:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,12,12,riristilllost,62,693,,[],,
Sat Jun 19 07:03:02 +0000 2021,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,en,4,4,ClimateComment,1561,451,,"[{'text': 'TRIPSwaiver', 'indices': [107, 119]}]",,
Sat Jun 19 07:03:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,212,175,tadeebali,18,23,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,Jammu And Kashmir
Sat Jun 19 07:03:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,157,38,CallMeJ4m4l,256,261,,,,"Cape Town, South Africa"
Sat Jun 19 07:03:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,20,11,flutterby_fly,171,212,,[],,
Sat Jun 19 07:03:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,101,39,green_girlie,2,20,,[],,
Sat Jun 19 07:03:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,Zimbird,2451,449,,,,"Harare, Zimbabwe"
Sat Jun 19 07:03:22 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,en,,,radoncnotes,393,156,,,,
Sat Jun 19 07:03:23 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,en,,,radoncnotes,393,156,,,,
Sat Jun 19 07:03:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,tygerina,3385,4993,,,,
Sat Jun 19 07:03:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,611,403,grseward,173,542,,[],,Beautiful Southampton
Sat Jun 19 07:03:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1,7,takumandura,3862,3413,,[],,Zimbabwe
Sat Jun 19 07:03:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,275,111,indosecular,713,963,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,
Sat Jun 19 07:04:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,76,53,jobseekrs_sa,11809,87,,"[{'text': 'coronavirus', 'indices': [37, 49]}]",,Gauteng 
Sat Jun 19 07:04:19 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,en,,,auliakbar,245,204,,,,Singapore
Sat Jun 19 07:04:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,822,859,soullglitch,514,144,,,,🌈 she/her | only army 
Sat Jun 19 07:04:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,16,10,DiTLevine,889,2827,,"[{'text': 'COVID19', 'indices': [30, 38]}]",,
Sat Jun 19 07:04:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,magicdmw,3863,5003,,,,London
Sat Jun 19 07:04:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,823,860,imdatingjhope,844,907,,,,chicken noodle soup
Sat Jun 19 07:04:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,120,27,jamaluzb,8,11,,"[{'text': 'COVID19', 'indices': [26, 34]}, {'text': 'Taiwan', 'indices': [138, 145]}]",,"Hsinchu, Taiwan"
Sat Jun 19 07:04:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,159,39,Setu_Z,468,441,,,,
Sat Jun 19 07:05:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,824,861,sunriseyoonie,176,440,,,,she/her
Sat Jun 19 07:05:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,159,40,__Tintswalo,143,186,,,,South Africa
Sat Jun 19 07:05:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,hkhanirl,1057,4993,,,,"Waterford, Ireland"
Sat Jun 19 07:05:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,3,4,kbainomugisa2,725,1568,,"[{'text': 'BringBill2Zero', 'indices': [221, 236]}]",,Uganda
Sat Jun 19 07:05:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,159,41,Lorita_M,971,571,,,,"Johannesburg, South Africa"
Sat Jun 19 07:05:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1,1,mushideo3,139,138,,"[{'text': 'COVID19', 'indices': [10, 18]}]",,
Sat Jun 19 07:05:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,CovidSerology,1689,656,,,,
Sat Jun 19 07:05:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,127,56,ManabeshNath,692,640,,[],,New Delhi
Sat Jun 19 07:05:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,5033,1224,a_leloz,48,365,,[],,Newcastle 🇿🇦
Sat Jun 19 07:06:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,159,42,kele_sekano,1769,1679,,,,"Midrand, South Africa"
Sat Jun 19 07:06:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,69,9,lizanotsokoshy,3607,1212,,[],,"Suva City, Fiji"
Sat Jun 19 07:06:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,824,861,bademjanbitch,4251,976,,,,belly of the beast 
Sat Jun 19 07:06:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,159,43,_NewMeWhoDis,1102,254,,,,
Sat Jun 19 07:06:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,825,862,nulachtvijftien,87,163,,,,"l3assima, lefkossia"
Sat Jun 19 07:06:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:06:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,827,863,notalout,4,48,,,,
Sat Jun 19 07:07:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,828,864,404H0PE,687,900,,,,sinnoh
Sat Jun 19 07:07:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Sat Jun 19 07:07:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,137,119,juliastratton4,2610,2462,,"[{'text': 'COVID19', 'indices': [107, 115]}, {'text': 'Africa', 'indices': [125, 132]}]",,
Sat Jun 19 07:07:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,828,866,BeachBudgie,33,94,,,,begging for supercorp 
Sat Jun 19 07:07:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,8,thiongo391,529,1071,,"[{'text': 'Africa', 'indices': [18, 25]}, {'text': 'COVID19', 'indices': [64, 72]}, {'text': 'GPEKIX', 'indices': [86, 93]}]",,"Nairobi, Kenya"
Sat Jun 19 07:07:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,0,1,paintthechange,33,10,,,,
Sat Jun 19 07:07:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,127,70,georgeciuraru,43,42,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,israel
Sat Jun 19 07:07:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,16,11,PhilippaCcuree,4978,3159,,"[{'text': 'COVID19', 'indices': [30, 38]}]",,Coventry
